slick_id,mmsi,first_seen,last_seen,observations,vessel_name,imo,vessel_type
sentinel_58,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:57:01+00:00,50,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_58,490612805,2026-09-03 23:08:04+00:00,2026-09-03 23:58:38+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_58,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_58,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:30:46+00:00,10,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_58,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_58,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:22:19+00:00,73,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_58,730915077,2026-09-03 23:09:48+00:00,2026-09-04 00:31:51+00:00,30,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_58,790077090,2026-09-04 00:33:27+00:00,2026-09-04 02:59:19+00:00,46,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_59,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_59,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_59,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_59,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:44:33+00:00,68,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_59,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_59,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_59,439670711,2026-09-04 02:21:55+00:00,2026-09-04 05:02:53+00:00,52,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_59,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_59,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_59,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:34:25+00:00,12,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_59,663550988,2026-09-04 03:59:51+00:00,2026-09-04 10:56:21+00:00,143,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_59,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:14:13+00:00,70,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_59,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_59,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_591,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_591,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_591,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_591,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_591,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_591,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_591,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_591,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_591,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_591,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_591,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_591,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_591,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_591,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_592,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_592,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_592,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_592,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_592,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_592,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_592,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_592,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_592,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_592,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_592,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_592,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_592,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_592,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_595,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_595,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_595,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_595,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_595,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_595,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_595,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_595,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_595,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_595,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_595,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_595,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_595,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_595,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_599,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_599,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_599,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_599,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_599,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_599,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_599,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_599,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_599,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_599,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_599,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_599,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_599,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_599,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_60,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:27:15+00:00,10,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_60,218087708,2026-09-03 23:06:15+00:00,2026-09-04 00:04:45+00:00,22,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_60,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:18:19+00:00,16,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_60,274992570,2026-09-04 01:28:56+00:00,2026-09-04 04:41:41+00:00,64,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_60,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:13:08+00:00,5,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_60,368688902,2026-09-03 23:54:19+00:00,2026-09-04 01:18:48+00:00,29,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_60,439670711,2026-09-04 02:13:46+00:00,2026-09-04 04:54:42+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_60,490612805,2026-09-03 23:14:03+00:00,2026-09-03 23:58:38+00:00,15,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_60,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:20:11+00:00,9,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_60,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:33:21+00:00,12,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_60,663550988,2026-09-04 03:44:33+00:00,2026-09-04 10:56:21+00:00,148,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_60,697169479,2026-09-03 23:36:31+00:00,2026-09-04 03:03:50+00:00,70,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_60,730915077,2026-09-03 23:02:27+00:00,2026-09-04 00:26:07+00:00,30,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_60,790077090,2026-09-04 00:42:24+00:00,2026-09-04 03:09:00+00:00,46,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_610,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_610,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_610,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_610,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_610,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_610,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_610,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_610,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_610,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_610,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_610,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_610,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_610,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_610,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_630,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_630,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_630,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_630,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_630,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_630,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_630,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_630,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_630,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_630,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_630,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_630,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_630,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_630,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_633,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_633,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_633,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:11:19+00:00,14,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_633,274992570,2026-09-04 01:24:36+00:00,2026-09-04 04:41:41+00:00,65,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_633,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:13:08+00:00,5,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_633,368688902,2026-09-04 00:01:11+00:00,2026-09-04 01:18:48+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_633,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:57:01+00:00,50,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_633,490612805,2026-09-03 23:14:03+00:00,2026-09-03 23:58:38+00:00,15,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_633,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:17:25+00:00,8,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_633,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:30:46+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_633,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_633,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_633,730915077,2026-09-03 23:02:27+00:00,2026-09-04 00:31:51+00:00,32,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_633,790077090,2026-09-04 00:34:53+00:00,2026-09-04 03:02:54+00:00,46,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_663,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:27:15+00:00,10,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_663,218087708,2026-09-03 23:01:57+00:00,2026-09-04 00:04:45+00:00,23,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_663,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:18:19+00:00,16,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_663,274992570,2026-09-04 01:28:56+00:00,2026-09-04 04:41:41+00:00,64,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_663,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:13:08+00:00,5,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_663,368688902,2026-09-03 23:54:19+00:00,2026-09-04 01:18:48+00:00,29,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_663,439670711,2026-09-04 02:13:46+00:00,2026-09-04 04:54:42+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_663,490612805,2026-09-03 23:14:03+00:00,2026-09-03 23:58:38+00:00,15,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_663,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:20:11+00:00,9,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_663,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:33:21+00:00,12,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_663,663550988,2026-09-04 03:44:33+00:00,2026-09-04 10:56:21+00:00,148,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_663,697169479,2026-09-03 23:36:31+00:00,2026-09-04 03:03:50+00:00,70,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_663,730915077,2026-09-03 23:02:27+00:00,2026-09-04 00:26:07+00:00,30,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_663,790077090,2026-09-04 00:42:24+00:00,2026-09-04 03:09:00+00:00,46,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_678,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_678,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_678,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_678,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_678,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_678,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_678,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_678,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_678,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_678,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_678,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_678,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_678,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_678,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_679,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_679,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_679,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_679,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_679,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_679,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_679,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_679,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_679,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_679,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_679,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_679,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_679,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_679,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_691,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_691,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_691,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_691,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_691,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_691,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_691,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_691,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_691,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_691,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
